Report Key,Report Entry Expense Type Name,Amount in EUR,Report Start Date,Report End Date,Report Home Country Name,Report Country
TRIP_0078,HOTEL,1988.98,20240617,20240626,RU,IN
TRIP_0078,AIR TICKET,1470.59,20240617,20240626,RU,IN
TRIP_0078,DAILY ALLOWANCE,848.56,20240617,20240626,RU,IN
TRIP_0078,MISC,168.99,20240617,20240626,RU,IN
TRIP_0079,TAXI,86.01,20231025,20231102,GR,UY
TRIP_0079,HOTEL,1245.97,20231025,20231102,GR,UY
TRIP_0079,AIR TICKET,878.53,20231025,20231102,GR,UY
TRIP_0080,AIR TICKET,1028.53,20240411,20240413,ZA,CH
TRIP_0080,DAILY ALLOWANCE,121.43,20240411,20240413,ZA,CH
TRIP_0080,AIR TICKET,856.91,20240411,20240413,ZA,CH
TRIP_0080,AIR TICKET,836.97,20240411,20240413,ZA,CH
TRIP_0081,AIR TICKET,1158.85,20231223,20231230,MM,SK
TRIP_0081,CONFERENCE FEE,201.9,20231223,20231230,MM,SK
TRIP_0081,DAILY ALLOWANCE,715.31,20231223,20231230,MM,SK
TRIP_0082,TAXI,53.05,20231226,20231230,AR,KE
TRIP_0082,MEAL,164.0,20231226,20231230,AR,KE
TRIP_0082,HOTEL,841.1,20231226,20231230,AR,KE
TRIP_0083,MEAL,248.56,20230316,20230328,LK,US
TRIP_0083,MEAL,50.05,20230316,20230328,LK,US
TRIP_0083,AIR TICKET,1008.1,20230316,20230328,LK,US
TRIP_0083,DAILY ALLOWANCE,698.54,20230316,20230328,LK,US
TRIP_0083,DAILY ALLOWANCE,1411.53,20230316,20230328,LK,US
TRIP_0083,TAXI,125.36,20230316,20230328,LK,US
TRIP_0084,MISC,98.55,20230913,20230922,CA,HR
TRIP_0084,CONFERENCE FEE,59.78,20230913,20230922,CA,HR
TRIP_0084,HOTEL,1414.26,20230913,20230922,CA,HR
TRIP_0084,MEAL,59.58,20230913,20230922,CA,HR
TRIP_0085,MEAL,154.05,20240401,20240409,HU,MA
TRIP_0085,TAXI,191.8,20240401,20240409,HU,MA
TRIP_0085,MISC,171.08,20240401,20240409,HU,MA
TRIP_0085,DAILY ALLOWANCE,883.15,20240401,20240409,HU,MA
TRIP_0085,MISC,162.73,20240401,20240409,HU,MA
TRIP_0085,CONFERENCE FEE,141.04,20240401,20240409,HU,MA
TRIP_0086,DAILY ALLOWANCE,586.18,20220621,20220627,SK,RU
TRIP_0086,DAILY ALLOWANCE,363.39,20220621,20220627,SK,RU
TRIP_0086,HOTEL,1242.01,20220621,20220627,SK,RU
TRIP_0086,DAILY ALLOWANCE,608.42,20220621,20220627,SK,RU
TRIP_0086,CONFERENCE FEE,144.0,20220621,20220627,SK,RU
TRIP_0086,MISC,247.15,20220621,20220627,SK,RU
TRIP_0087,HOTEL,1847.42,20231028,20231109,BY,CH
TRIP_0087,CONFERENCE FEE,172.1,20231028,20231109,BY,CH
TRIP_0087,MISC,201.85,20231028,20231109,BY,CH
TRIP_0088,AIR TICKET,988.05,20230321,20230331,AU,BY
TRIP_0088,MEAL,44.33,20230321,20230331,AU,BY
TRIP_0088,CONFERENCE FEE,233.66,20230321,20230331,AU,BY
TRIP_0088,MEAL,222.53,20230321,20230331,AU,BY
TRIP_0088,MISC,232.29,20230321,20230331,AU,BY
TRIP_0088,MEAL,153.76,20230321,20230331,AU,BY
TRIP_0088,TAXI,148.76,20230321,20230331,AU,BY
TRIP_0089,DAILY ALLOWANCE,284.64,20240225,20240302,GB,CO
TRIP_0089,TAXI,167.42,20240225,20240302,GB,CO
TRIP_0089,MEAL,58.91,20240225,20240302,GB,CO
TRIP_0089,CONFERENCE FEE,240.99,20240225,20240302,GB,CO
TRIP_0089,CONFERENCE FEE,144.46,20240225,20240302,GB,CO
TRIP_0089,TAXI,221.34,20240225,20240302,GB,CO
TRIP_0089,TAXI,52.45,20240225,20240302,GB,CO
TRIP_0089,DAILY ALLOWANCE,437.47,20240225,20240302,GB,CO
TRIP_0090,AIR TICKET,1383.7,20230813,20230819,TH,DE
TRIP_0090,MEAL,113.49,20230813,20230819,TH,DE
TRIP_0090,DAILY ALLOWANCE,379.08,20230813,20230819,TH,DE
TRIP_0090,DAILY ALLOWANCE,545.7,20230813,20230819,TH,DE
TRIP_0090,CONFERENCE FEE,108.08,20230813,20230819,TH,DE
TRIP_0090,TAXI,191.23,20230813,20230819,TH,DE
TRIP_0091,DAILY ALLOWANCE,192.48,20240822,20240824,LT,IT
TRIP_0091,MISC,241.69,20240822,20240824,LT,IT
TRIP_0091,TAXI,212.72,20240822,20240824,LT,IT
TRIP_0091,DAILY ALLOWANCE,238.73,20240822,20240824,LT,IT
TRIP_0091,DAILY ALLOWANCE,125.94,20240822,20240824,LT,IT
TRIP_0091,TAXI,80.91,20240822,20240824,LT,IT
TRIP_0091,MISC,50.08,20240822,20240824,LT,IT
TRIP_0091,HOTEL,484.28,20240822,20240824,LT,IT
TRIP_0092,AIR TICKET,849.94,20220402,20220413,BY,ES
TRIP_0092,CONFERENCE FEE,186.51,20220402,20220413,BY,ES
TRIP_0092,HOTEL,1748.02,20220402,20220413,BY,ES
TRIP_0092,HOTEL,1784.66,20220402,20220413,BY,ES
TRIP_0092,MEAL,239.09,20220402,20220413,BY,ES
TRIP_0093,TAXI,207.54,20230304,20230308,CR,LU
TRIP_0093,CONFERENCE FEE,198.07,20230304,20230308,CR,LU
TRIP_0093,TAXI,105.48,20230304,20230308,CR,LU
TRIP_0093,AIR TICKET,835.81,20230304,20230308,CR,LU
TRIP_0093,DAILY ALLOWANCE,477.07,20230304,20230308,CR,LU
TRIP_0094,AIR TICKET,740.99,20221128,20221202,ID,BY
TRIP_0094,AIR TICKET,947.18,20221128,20221202,ID,BY
TRIP_0094,AIR TICKET,885.62,20221128,20221202,ID,BY
TRIP_0095,HOTEL,525.17,20231001,20231004,NL,MY
TRIP_0095,DAILY ALLOWANCE,307.69,20231001,20231004,NL,MY
TRIP_0095,CONFERENCE FEE,85.75,20231001,20231004,NL,MY
TRIP_0095,MISC,234.2,20231001,20231004,NL,MY
TRIP_0095,DAILY ALLOWANCE,325.43,20231001,20231004,NL,MY
TRIP_0096,CONFERENCE FEE,73.41,20230207,20230216,SI,CN
TRIP_0096,MISC,187.95,20230207,20230216,SI,CN
TRIP_0096,DAILY ALLOWANCE,704.53,20230207,20230216,SI,CN
TRIP_0096,DAILY ALLOWANCE,716.94,20230207,20230216,SI,CN
TRIP_0096,DAILY ALLOWANCE,962.78,20230207,20230216,SI,CN
TRIP_0096,CONFERENCE FEE,91.28,20230207,20230216,SI,CN
TRIP_0097,DAILY ALLOWANCE,438.14,20230403,20230409,TN,NG
TRIP_0097,TAXI,153.85,20230403,20230409,TN,NG
TRIP_0097,MISC,191.19,20230403,20230409,TN,NG
TRIP_0097,MISC,110.83,20230403,20230409,TN,NG
TRIP_0097,MISC,68.93,20230403,20230409,TN,NG
TRIP_0097,MISC,232.91,20230403,20230409,TN,NG
TRIP_0097,HOTEL,1039.47,20230403,20230409,TN,NG
TRIP_0097,MEAL,91.38,20230403,20230409,TN,NG
TRIP_0098,CONFERENCE FEE,26.65,20220928,20221009,EC,OM
TRIP_0098,AIR TICKET,731.09,20220928,20221009,EC,OM
TRIP_0098,HOTEL,1614.24,20220928,20221009,EC,OM
TRIP_0099,AIR TICKET,780.17,20241022,20241025,TN,RU
TRIP_0099,TAXI,221.09,20241022,20241025,TN,RU
TRIP_0099,CONFERENCE FEE,243.29,20241022,20241025,TN,RU
TRIP_0099,DAILY ALLOWANCE,311.77,20241022,20241025,TN,RU
TRIP_0099,CONFERENCE FEE,114.9,20241022,20241025,TN,RU
TRIP_0099,MEAL,247.59,20241022,20241025,TN,RU
TRIP_0099,AIR TICKET,907.21,20241022,20241025,TN,RU
TRIP_0100,DAILY ALLOWANCE,385.37,20230405,20230409,EC,LU
TRIP_0100,MEAL,108.4,20230405,20230409,EC,LU
TRIP_0100,CONFERENCE FEE,85.88,20230405,20230409,EC,LU
TRIP_0100,TAXI,108.79,20230405,20230409,EC,LU
TRIP_0100,HOTEL,644.79,20230405,20230409,EC,LU
TRIP_0101,CONFERENCE FEE,142.45,20230527,20230604,KR,NL
TRIP_0101,MEAL,159.08,20230527,20230604,KR,NL
TRIP_0101,CONFERENCE FEE,188.94,20230527,20230604,KR,NL
TRIP_0101,CONFERENCE FEE,88.91,20230527,20230604,KR,NL
TRIP_0102,CONFERENCE FEE,87.09,20230416,20230419,SI,LV
TRIP_0102,AIR TICKET,719.08,20230416,20230419,SI,LV
TRIP_0102,CONFERENCE FEE,22.69,20230416,20230419,SI,LV
TRIP_0102,AIR TICKET,941.64,20230416,20230419,SI,LV
TRIP_0102,DAILY ALLOWANCE,319.17,20230416,20230419,SI,LV
TRIP_0102,HOTEL,493.79,20230416,20230419,SI,LV
TRIP_0103,MISC,158.2,20230704,20230708,CO,GR
TRIP_0103,CONFERENCE FEE,244.03,20230704,20230708,CO,GR
TRIP_0103,MISC,168.57,20230704,20230708,CO,GR
TRIP_0103,MISC,114.95,20230704,20230708,CO,GR
TRIP_0103,DAILY ALLOWANCE,262.21,20230704,20230708,CO,GR
TRIP_0103,CONFERENCE FEE,186.41,20230704,20230708,CO,GR
TRIP_0104,DAILY ALLOWANCE,758.39,20230920,20230927,TW,PE
TRIP_0104,AIR TICKET,729.52,20230920,20230927,TW,PE
TRIP_0104,HOTEL,1138.23,20230920,20230927,TW,PE
TRIP_0104,CONFERENCE FEE,243.49,20230920,20230927,TW,PE
TRIP_0104,AIR TICKET,876.2,20230920,20230927,TW,PE
TRIP_0104,MISC,133.62,20230920,20230927,TW,PE
TRIP_0105,HOTEL,941.05,20220203,20220209,SE,DE
TRIP_0105,MISC,123.37,20220203,20220209,SE,DE
TRIP_0105,CONFERENCE FEE,83.52,20220203,20220209,SE,DE
TRIP_0105,DAILY ALLOWANCE,592.38,20220203,20220209,SE,DE
TRIP_0105,AIR TICKET,809.17,20220203,20220209,SE,DE
TRIP_0105,MISC,165.96,20220203,20220209,SE,DE
TRIP_0105,HOTEL,929.02,20220203,20220209,SE,DE
TRIP_0106,HOTEL,870.36,20220423,20220429,MC,ES
TRIP_0106,HOTEL,956.39,20220423,20220429,MC,ES
TRIP_0106,AIR TICKET,843.81,20220423,20220429,MC,ES
TRIP_0106,MEAL,20.91,20220423,20220429,MC,ES
TRIP_0106,AIR TICKET,890.93,20220423,20220429,MC,ES
TRIP_0106,TAXI,236.76,20220423,20220429,MC,ES
TRIP_0106,MEAL,163.72,20220423,20220429,MC,ES
TRIP_0107,CONFERENCE FEE,246.24,20241111,20241118,BY,ID
TRIP_0107,MEAL,23.78,20241111,20241118,BY,ID
TRIP_0107,AIR TICKET,784.2,20241111,20241118,BY,ID
TRIP_0107,AIR TICKET,858.43,20241111,20241118,BY,ID
TRIP_0107,MISC,25.97,20241111,20241118,BY,ID
TRIP_0107,HOTEL,1279.46,20241111,20241118,BY,ID
TRIP_0107,DAILY ALLOWANCE,290.95,20241111,20241118,BY,ID
TRIP_0107,MISC,120.29,20241111,20241118,BY,ID
TRIP_0108,CONFERENCE FEE,241.03,20220923,20221004,PA,LU
TRIP_0108,CONFERENCE FEE,152.12,20220923,20221004,PA,LU
TRIP_0108,CONFERENCE FEE,175.69,20220923,20221004,PA,LU
TRIP_0109,CONFERENCE FEE,149.88,20240409,20240421,LV,PA
TRIP_0109,DAILY ALLOWANCE,502.53,20240409,20240421,LV,PA
TRIP_0109,MEAL,142.72,20240409,20240421,LV,PA
TRIP_0109,HOTEL,1946.16,20240409,20240421,LV,PA
TRIP_0110,MISC,171.23,20221109,20221117,NG,BA
TRIP_0110,HOTEL,1124.81,20221109,20221117,NG,BA
TRIP_0110,CONFERENCE FEE,238.35,20221109,20221117,NG,BA
TRIP_0110,MEAL,201.75,20221109,20221117,NG,BA
TRIP_0110,HOTEL,1153.54,20221109,20221117,NG,BA
TRIP_0110,MISC,230.99,20221109,20221117,NG,BA
TRIP_0111,HOTEL,1183.89,20230421,20230429,DO,BA
TRIP_0111,HOTEL,1278.01,20230421,20230429,DO,BA
TRIP_0111,MEAL,174.94,20230421,20230429,DO,BA
TRIP_0111,HOTEL,1397.02,20230421,20230429,DO,BA
TRIP_0111,MEAL,35.16,20230421,20230429,DO,BA
TRIP_0112,TAXI,44.99,20221008,20221016,TR,US
TRIP_0112,HOTEL,1237.92,20221008,20221016,TR,US
TRIP_0112,HOTEL,1140.91,20221008,20221016,TR,US
TRIP_0113,HOTEL,1600.21,20240303,20240313,KR,MC
TRIP_0113,TAXI,233.72,20240303,20240313,KR,MC
TRIP_0113,MEAL,36.41,20240303,20240313,KR,MC
TRIP_0113,AIR TICKET,980.78,20240303,20240313,KR,MC
TRIP_0113,MEAL,182.87,20240303,20240313,KR,MC
TRIP_0114,HOTEL,978.91,20230307,20230313,CN,PK
TRIP_0114,AIR TICKET,1001.68,20230307,20230313,CN,PK
TRIP_0114,DAILY ALLOWANCE,431.94,20230307,20230313,CN,PK
TRIP_0114,MEAL,54.1,20230307,20230313,CN,PK
TRIP_0115,MEAL,69.44,20220713,20220723,FR,MA
TRIP_0115,AIR TICKET,1226.25,20220713,20220723,FR,MA
TRIP_0115,TAXI,95.92,20220713,20220723,FR,MA
TRIP_0115,HOTEL,2035.21,20220713,20220723,FR,MA
TRIP_0115,MEAL,173.22,20220713,20220723,FR,MA
TRIP_0115,MISC,81.06,20220713,20220723,FR,MA
TRIP_0116,MISC,176.0,20230617,20230620,HR,DZ
TRIP_0116,AIR TICKET,1171.95,20230617,20230620,HR,DZ
TRIP_0116,MISC,30.94,20230617,20230620,HR,DZ
TRIP_0116,TAXI,166.06,20230617,20230620,HR,DZ
TRIP_0117,MEAL,87.15,20230224,20230303,CR,MY
TRIP_0117,CONFERENCE FEE,233.26,20230224,20230303,CR,MY
TRIP_0117,HOTEL,1212.81,20230224,20230303,CR,MY
TRIP_0117,TAXI,222.83,20230224,20230303,CR,MY
TRIP_0117,MEAL,54.73,20230224,20230303,CR,MY
TRIP_0117,HOTEL,1207.39,20230224,20230303,CR,MY
TRIP_0117,MEAL,182.73,20230224,20230303,CR,MY
TRIP_0118,MEAL,136.7,20230513,20230517,PK,CN
TRIP_0118,MISC,92.87,20230513,20230517,PK,CN
TRIP_0118,AIR TICKET,1013.11,20230513,20230517,PK,CN
TRIP_0119,MEAL,154.55,20230511,20230523,EC,KR
TRIP_0119,HOTEL,1984.93,20230511,20230523,EC,KR
TRIP_0119,DAILY ALLOWANCE,1388.85,20230511,20230523,EC,KR
TRIP_0119,CONFERENCE FEE,93.41,20230511,20230523,EC,KR
TRIP_0119,MEAL,184.87,20230511,20230523,EC,KR
TRIP_0119,HOTEL,1918.28,20230511,20230523,EC,KR
TRIP_0119,MEAL,208.69,20230511,20230523,EC,KR
TRIP_0119,MEAL,74.76,20230511,20230523,EC,KR
TRIP_0120,MISC,55.96,20230625,20230628,CH,RO
TRIP_0120,TAXI,219.45,20230625,20230628,CH,RO
TRIP_0120,DAILY ALLOWANCE,249.76,20230625,20230628,CH,RO
TRIP_0120,AIR TICKET,1379.62,20230625,20230628,CH,RO
TRIP_0120,MISC,104.16,20230625,20230628,CH,RO
TRIP_0120,HOTEL,718.14,20230625,20230628,CH,RO
TRIP_0120,AIR TICKET,1370.75,20230625,20230628,CH,RO
TRIP_0120,AIR TICKET,1420.53,20230625,20230628,CH,RO
TRIP_0121,MEAL,151.1,20220610,20220620,SA,MA
TRIP_0121,CONFERENCE FEE,221.74,20220610,20220620,SA,MA
TRIP_0121,MEAL,193.06,20220610,20220620,SA,MA
TRIP_0121,CONFERENCE FEE,103.91,20220610,20220620,SA,MA
TRIP_0121,TAXI,188.81,20220610,20220620,SA,MA
TRIP_0121,AIR TICKET,965.19,20220610,20220620,SA,MA
TRIP_0121,AIR TICKET,1047.41,20220610,20220620,SA,MA
TRIP_0122,AIR TICKET,1198.05,20231204,20231210,TH,RS
TRIP_0122,HOTEL,1476.13,20231204,20231210,TH,RS
TRIP_0122,TAXI,174.36,20231204,20231210,TH,RS
TRIP_0122,AIR TICKET,1199.62,20231204,20231210,TH,RS
TRIP_0122,HOTEL,1322.34,20231204,20231210,TH,RS
TRIP_0122,AIR TICKET,1109.11,20231204,20231210,TH,RS
TRIP_0123,MISC,144.74,20220717,20220725,MY,BD
TRIP_0123,TAXI,38.7,20220717,20220725,MY,BD
TRIP_0123,CONFERENCE FEE,106.01,20220717,20220725,MY,BD
TRIP_0124,AIR TICKET,834.95,20220213,20220221,JP,PA
TRIP_0124,DAILY ALLOWANCE,904.08,20220213,20220221,JP,PA
TRIP_0124,MISC,234.53,20220213,20220221,JP,PA
TRIP_0124,CONFERENCE FEE,123.55,20220213,20220221,JP,PA
TRIP_0124,CONFERENCE FEE,197.36,20220213,20220221,JP,PA
TRIP_0125,DAILY ALLOWANCE,228.16,20220826,20220828,AE,MA
TRIP_0125,HOTEL,443.43,20220826,20220828,AE,MA
TRIP_0125,AIR TICKET,1284.56,20220826,20220828,AE,MA
TRIP_0125,DAILY ALLOWANCE,160.68,20220826,20220828,AE,MA
TRIP_0125,DAILY ALLOWANCE,188.76,20220826,20220828,AE,MA
TRIP_0125,DAILY ALLOWANCE,193.75,20220826,20220828,AE,MA
TRIP_0125,CONFERENCE FEE,204.28,20220826,20220828,AE,MA
TRIP_0125,MEAL,101.22,20220826,20220828,AE,MA
TRIP_0126,HOTEL,2097.83,20220703,20220714,NZ,KZ
TRIP_0126,MISC,180.77,20220703,20220714,NZ,KZ
TRIP_0126,DAILY ALLOWANCE,1122.03,20220703,20220714,NZ,KZ
TRIP_0126,DAILY ALLOWANCE,879.26,20220703,20220714,NZ,KZ
TRIP_0127,TAXI,22.17,20240802,20240806,ID,BR
TRIP_0127,MEAL,135.45,20240802,20240806,ID,BR
TRIP_0127,AIR TICKET,1427.43,20240802,20240806,ID,BR
TRIP_0127,HOTEL,898.4,20240802,20240806,ID,BR
TRIP_0127,DAILY ALLOWANCE,330.03,20240802,20240806,ID,BR
TRIP_0128,HOTEL,428.84,20220303,20220306,BR,LK
TRIP_0128,MEAL,225.67,20220303,20220306,BR,LK
TRIP_0128,HOTEL,493.63,20220303,20220306,BR,LK
TRIP_0129,DAILY ALLOWANCE,304.7,20230922,20230927,BG,PL
TRIP_0129,MEAL,149.56,20230922,20230927,BG,PL
TRIP_0129,HOTEL,777.66,20230922,20230927,BG,PL
TRIP_0129,HOTEL,863.18,20230922,20230927,BG,PL
TRIP_0129,MISC,92.16,20230922,20230927,BG,PL
TRIP_0130,MISC,91.22,20220420,20220428,PL,CL
TRIP_0130,DAILY ALLOWANCE,737.83,20220420,20220428,PL,CL
TRIP_0130,AIR TICKET,901.16,20220420,20220428,PL,CL
TRIP_0130,MISC,87.13,20220420,20220428,PL,CL
TRIP_0130,AIR TICKET,693.36,20220420,20220428,PL,CL
TRIP_0130,AIR TICKET,716.99,20220420,20220428,PL,CL
TRIP_0131,HOTEL,2450.46,20241227,20250106,VN,NZ
TRIP_0131,TAXI,221.99,20241227,20250106,VN,NZ
TRIP_0131,DAILY ALLOWANCE,930.51,20241227,20250106,VN,NZ
TRIP_0131,MEAL,101.72,20241227,20250106,VN,NZ
TRIP_0131,CONFERENCE FEE,171.63,20241227,20250106,VN,NZ
TRIP_0131,AIR TICKET,1024.36,20241227,20250106,VN,NZ
TRIP_0131,DAILY ALLOWANCE,892.34,20241227,20250106,VN,NZ
TRIP_0132,CONFERENCE FEE,78.77,20220223,20220228,SI,MC
TRIP_0132,MEAL,95.83,20220223,20220228,SI,MC
TRIP_0132,CONFERENCE FEE,206.0,20220223,20220228,SI,MC
TRIP_0132,MEAL,97.04,20220223,20220228,SI,MC
TRIP_0132,MISC,159.61,20220223,20220228,SI,MC
TRIP_0132,AIR TICKET,740.28,20220223,20220228,SI,MC
TRIP_0133,HOTEL,808.9,20240408,20240413,PL,FI
TRIP_0133,HOTEL,831.85,20240408,20240413,PL,FI
TRIP_0133,TAXI,85.65,20240408,20240413,PL,FI
TRIP_0133,CONFERENCE FEE,72.3,20240408,20240413,PL,FI
TRIP_0133,MEAL,74.03,20240408,20240413,PL,FI
TRIP_0133,CONFERENCE FEE,30.29,20240408,20240413,PL,FI
TRIP_0134,AIR TICKET,1020.11,20231222,20231224,LV,BH
TRIP_0134,DAILY ALLOWANCE,155.26,20231222,20231224,LV,BH
TRIP_0134,HOTEL,472.47,20231222,20231224,LV,BH
TRIP_0134,HOTEL,410.64,20231222,20231224,LV,BH
TRIP_0134,DAILY ALLOWANCE,101.74,20231222,20231224,LV,BH
TRIP_0134,AIR TICKET,1036.19,20231222,20231224,LV,BH
TRIP_0134,HOTEL,442.8,20231222,20231224,LV,BH
TRIP_0134,CONFERENCE FEE,79.09,20231222,20231224,LV,BH
TRIP_0135,HOTEL,2427.85,20230713,20230724,LT,BR
TRIP_0135,MEAL,184.64,20230713,20230724,LT,BR
TRIP_0135,CONFERENCE FEE,231.7,20230713,20230724,LT,BR
TRIP_0135,AIR TICKET,1031.03,20230713,20230724,LT,BR
TRIP_0135,CONFERENCE FEE,169.92,20230713,20230724,LT,BR
TRIP_0135,TAXI,31.78,20230713,20230724,LT,BR
TRIP_0136,TAXI,135.19,20220826,20220902,PL,ID
TRIP_0136,MISC,165.39,20220826,20220902,PL,ID
TRIP_0136,DAILY ALLOWANCE,820.48,20220826,20220902,PL,ID
TRIP_0136,DAILY ALLOWANCE,367.46,20220826,20220902,PL,ID
TRIP_0136,MEAL,96.83,20220826,20220902,PL,ID
TRIP_0136,HOTEL,1359.08,20220826,20220902,PL,ID
TRIP_0136,CONFERENCE FEE,111.93,20220826,20220902,PL,ID
TRIP_0136,MISC,110.96,20220826,20220902,PL,ID
TRIP_0137,MISC,69.8,20220804,20220815,AU,DO
TRIP_0137,CONFERENCE FEE,34.9,20220804,20220815,AU,DO
TRIP_0137,HOTEL,2519.9,20220804,20220815,AU,DO
TRIP_0137,MEAL,249.88,20220804,20220815,AU,DO
TRIP_0137,MEAL,245.91,20220804,20220815,AU,DO
TRIP_0137,HOTEL,2161.86,20220804,20220815,AU,DO
TRIP_0137,DAILY ALLOWANCE,886.39,20220804,20220815,AU,DO
TRIP_0138,MISC,55.88,20241004,20241016,DE,IN
TRIP_0138,MISC,177.7,20241004,20241016,DE,IN
TRIP_0138,MISC,187.86,20241004,20241016,DE,IN
TRIP_0139,HOTEL,636.03,20220519,20220523,GB,TN
TRIP_0139,DAILY ALLOWANCE,329.67,20220519,20220523,GB,TN
TRIP_0139,DAILY ALLOWANCE,322.77,20220519,20220523,GB,TN
TRIP_0139,MEAL,239.59,20220519,20220523,GB,TN
TRIP_0139,AIR TICKET,719.73,20220519,20220523,GB,TN
TRIP_0139,MEAL,66.93,20220519,20220523,GB,TN
TRIP_0139,HOTEL,579.73,20220519,20220523,GB,TN
TRIP_0139,MEAL,156.49,20220519,20220523,GB,TN
TRIP_0140,TAXI,34.01,20240204,20240209,EG,IE
TRIP_0140,CONFERENCE FEE,156.62,20240204,20240209,EG,IE
TRIP_0140,DAILY ALLOWANCE,508.65,20240204,20240209,EG,IE
TRIP_0140,HOTEL,797.74,20240204,20240209,EG,IE
TRIP_0140,MEAL,186.93,20240204,20240209,EG,IE
TRIP_0140,AIR TICKET,917.17,20240204,20240209,EG,IE
TRIP_0140,DAILY ALLOWANCE,566.52,20240204,20240209,EG,IE
TRIP_0141,CONFERENCE FEE,121.39,20220122,20220128,CZ,GB
TRIP_0141,AIR TICKET,702.17,20220122,20220128,CZ,GB
TRIP_0141,TAXI,79.66,20220122,20220128,CZ,GB
TRIP_0141,TAXI,246.4,20220122,20220128,CZ,GB
TRIP_0142,DAILY ALLOWANCE,939.05,20220513,20220523,RU,OM
TRIP_0142,TAXI,242.69,20220513,20220523,RU,OM
TRIP_0142,AIR TICKET,795.14,20220513,20220523,RU,OM
TRIP_0142,DAILY ALLOWANCE,1143.04,20220513,20220523,RU,OM
TRIP_0143,CONFERENCE FEE,64.3,20230402,20230410,CH,GB
TRIP_0143,HOTEL,1156.23,20230402,20230410,CH,GB
TRIP_0143,AIR TICKET,978.0,20230402,20230410,CH,GB
TRIP_0143,DAILY ALLOWANCE,390.73,20230402,20230410,CH,GB
TRIP_0143,MISC,234.92,20230402,20230410,CH,GB
TRIP_0143,MISC,41.1,20230402,20230410,CH,GB
TRIP_0143,CONFERENCE FEE,172.64,20230402,20230410,CH,GB
TRIP_0144,MISC,64.61,20220412,20220421,PT,PE
TRIP_0144,AIR TICKET,718.3,20220412,20220421,PT,PE
TRIP_0144,CONFERENCE FEE,134.84,20220412,20220421,PT,PE
TRIP_0145,AIR TICKET,943.95,20220502,20220512,SK,BR
TRIP_0145,TAXI,122.42,20220502,20220512,SK,BR
TRIP_0145,MISC,24.17,20220502,20220512,SK,BR
TRIP_0146,DAILY ALLOWANCE,417.05,20220118,20220125,NG,IE
TRIP_0146,CONFERENCE FEE,29.04,20220118,20220125,NG,IE
TRIP_0146,TAXI,174.1,20220118,20220125,NG,IE
TRIP_0146,DAILY ALLOWANCE,325.19,20220118,20220125,NG,IE
TRIP_0146,HOTEL,1151.01,20220118,20220125,NG,IE
TRIP_0147,CONFERENCE FEE,131.46,20230207,20230213,SG,PL
TRIP_0147,TAXI,210.25,20230207,20230213,SG,PL
TRIP_0147,AIR TICKET,750.0,20230207,20230213,SG,PL
TRIP_0147,MEAL,138.36,20230207,20230213,SG,PL
TRIP_0148,HOTEL,1487.39,20240909,20240917,NG,OM
TRIP_0148,HOTEL,1243.52,20240909,20240917,NG,OM
TRIP_0148,AIR TICKET,835.75,20240909,20240917,NG,OM
TRIP_0148,TAXI,77.88,20240909,20240917,NG,OM
TRIP_0148,CONFERENCE FEE,198.88,20240909,20240917,NG,OM
TRIP_0148,MISC,40.61,20240909,20240917,NG,OM
TRIP_0148,HOTEL,1339.94,20240909,20240917,NG,OM
TRIP_0149,HOTEL,701.86,20230703,20230706,MC,CH
TRIP_0149,CONFERENCE FEE,222.69,20230703,20230706,MC,CH
TRIP_0149,AIR TICKET,1072.34,20230703,20230706,MC,CH
TRIP_0149,DAILY ALLOWANCE,224.33,20230703,20230706,MC,CH
TRIP_0150,HOTEL,1076.52,20240403,20240409,CO,CR
TRIP_0150,DAILY ALLOWANCE,622.17,20240403,20240409,CO,CR
TRIP_0150,CONFERENCE FEE,90.25,20240403,20240409,CO,CR
TRIP_0150,DAILY ALLOWANCE,535.6,20240403,20240409,CO,CR
TRIP_0150,DAILY ALLOWANCE,268.02,20240403,20240409,CO,CR
TRIP_0151,HOTEL,1074.53,20240424,20240430,BA,EC
TRIP_0151,AIR TICKET,1050.31,20240424,20240430,BA,EC
TRIP_0151,TAXI,76.8,20240424,20240430,BA,EC
TRIP_0151,MISC,174.99,20240424,20240430,BA,EC
TRIP_0151,HOTEL,1076.11,20240424,20240430,BA,EC
TRIP_0151,CONFERENCE FEE,176.6,20240424,20240430,BA,EC
TRIP_0152,AIR TICKET,759.81,20230414,20230422,PH,SA
TRIP_0152,CONFERENCE FEE,83.48,20230414,20230422,PH,SA
TRIP_0152,MISC,223.77,20230414,20230422,PH,SA
TRIP_0152,MEAL,209.07,20230414,20230422,PH,SA
TRIP_0152,MEAL,210.01,20230414,20230422,PH,SA
TRIP_0152,HOTEL,1242.49,20230414,20230422,PH,SA
TRIP_0152,MISC,121.27,20230414,20230422,PH,SA
TRIP_0153,DAILY ALLOWANCE,333.94,20220614,20220619,ES,RU
TRIP_0153,MISC,120.76,20220614,20220619,ES,RU
TRIP_0153,CONFERENCE FEE,175.92,20220614,20220619,ES,RU
TRIP_0153,MEAL,230.57,20220614,20220619,ES,RU
TRIP_0153,DAILY ALLOWANCE,259.25,20220614,20220619,ES,RU
TRIP_0153,TAXI,239.57,20220614,20220619,ES,RU
